Id,CreatedDate,Status,ContractID,OpportunityId,Opportunity_StageName,Opportunity_TenancyId,Opportunity_Tenancy_Status
a0s8d000000CcyXAAS,2021-08-19T16:06:40.000+0000,Signed,8008d000000XrztAAC,0064J00000FXEUxQAP,Closed Won,800Pv00000G52h4IAB,Draft
a0s8d000000CebNAAS,2021-09-03T13:54:44.000+0000,Signed,8008d000000XrogAAC,0064J00000FXEexQAH,Closed Won,800Pv00000G52gnIAB,Draft
a0s8d000000CcGKAA0,2021-08-16T16:12:51.000+0000,Expired,8008d000000XrogAAC,0064J00000FXEexQAH,Closed Won,800Pv00000G52gnIAB,Draft
a0s8d000000CcG5AAK,2021-08-16T15:28:58.000+0000,Cancelled / Declined,8008d000000XroWAAS,0064J00000FXEexQAH,Closed Won,800Pv00000G52gnIAB,Draft
a0s4J000002Y67xQAC,2021-07-29T13:43:48.000+0000,Signed,8004J000001J0DsQAK,0064J00000FXEipQAH,Closed Won,,
a0s8d000000CdktAAC,2021-08-25T09:18:14.000+0000,Signed,8008d000000XsDMAA0,0064J00000FXEmDQAX,Closed Won,,
a0s8d000000CdeaAAC,2021-08-24T14:42:03.000+0000,Cancelled / Declined,8008d000000XsBaAAK,0064J00000FXEmDQAX,Closed Won,,
a0s8d000000CaVxAAK,2021-08-09T16:05:36.000+0000,Signed,8008d000000XrM1AAK,0064J00000FXEtOQAX,Closed Won,800Pv00000G52gOIAR,Draft
a0s8d000000CbSlAAK,2021-08-12T11:40:19.000+0000,Signed,8008d000000XrbvAAC,0064J00000FXF0yQAH,Closed Won,,
a0s8d000000Cg9NAAS,2021-09-09T09:13:58.000+0000,Signed,8008d000000XssyAAC,0064J00000FXF89QAH,Closed Won,,
a0s8d000000CidVAAS,2021-09-22T11:12:25.000+0000,Signed,8008d000000XthxAAC,0064J00000FXF8nQAH,Closed Won,,
a0s8d000000CcY3AAK,2021-08-18T12:50:03.000+0000,Signed,8008d000000Xrw1AAC,0064J00000FXF8nQAH,Closed Won,,
a0s8d000000CboiAAC,2021-08-13T15:32:43.000+0000,Signed,8008d000000Xrh0AAC,0064J00000FXFBwQAP,Closed Won,,
a0s8d000000CaYmAAK,2021-08-10T12:10:03.000+0000,Signed,8008d000000XrOMAA0,0064J00000FXFEgQAP,Closed Won,,
a0s8d000000Ce3EAAS,2021-08-27T09:55:39.000+0000,Signed,8008d000000XsHsAAK,0064J00000FXFRBQA5,Closed Won,,
a0s8d000000CqzQAAS,2021-10-27T15:37:53.000+0000,Signed,8008d000000XuZRAA0,0064J00000FXFSTQA5,Closed Won,,
a0s8d000000ClpPAAS,2021-10-06T08:24:48.000+0000,Expired,8008d000000XuZRAA0,0064J00000FXFSTQA5,Closed Won,,
a0s8d000000CgHSAA0,2021-09-09T15:51:00.000+0000,Signed,8008d000000XswCAAS,0064J00000FXFTMQA5,Closed Won,,
a0s4J000002Y6EKQA0,2021-07-30T13:58:08.000+0000,Signed,,0064J00000FXFTMQA5,Closed Won,,
a0s8d000000CaoYAAS,2021-08-11T08:14:30.000+0000,Signed,8008d000000XrVdAAK,0064J00000FXLPHQA5,Closed Won,,
a0s8d000000CbeZAAS,2021-08-13T10:44:03.000+0000,Signed,8008d000000XrfTAAS,0064J00000FXLSUQA5,Closed Won,800Pv00000GF1qAIAT,Draft
a0s8d000000CaZuAAK,2021-08-10T13:08:50.000+0000,Cancelled / Declined,8008d000000XrPAAA0,0064J00000FXLSUQA5,Closed Won,800Pv00000GF1qAIAT,Draft
a0s8d000000Caf0AAC,2021-08-10T14:28:29.000+0000,Draft,8008d000000XrQ3AAK,0064J00000FXLU1QAP,Closed Won,800Pv00000G4nKPIAZ,Draft
a0s8d000000CcAaAAK,2021-08-16T13:01:57.000+0000,Signed,8008d000000XrnjAAC,0064J00000FXLb2QAH,Closed Won,800Pv00000FzeWIIAZ,Draft
a0s4J000002Y6X7QAK,2021-08-05T10:51:19.000+0000,Draft,8004J000001J0eUQAS,0064J00000FXLixQAH,Closed Won,800Pv00000GEzy2IAD,Draft
a0s4J000002Y6WnQAK,2021-08-05T10:40:37.000+0000,Signed,8004J000001J0eUQAS,0064J00000FXLixQAH,Closed Won,800Pv00000GEzy2IAD,Draft
a0s4J000002Y6NwQAK,2021-08-03T13:33:23.000+0000,Draft,8004J000001J0V8QAK,0064J00000FXLjGQAX,Closed Won,800Pv00000G4ugnIAB,Draft
a0s8d000000CgABAA0,2021-09-09T10:54:58.000+0000,Signed,8008d000000XstmAAC,0064J00000FXLtBQAX,Closed Won,,
a0s8d000000CbeAAAS,2021-08-13T10:19:32.000+0000,Signed,8008d000000Xrf9AAC,0064J00000FXLtBQAX,Closed Won,,
a0s8d000000CavuAAC,2021-08-11T11:44:05.000+0000,Signed,8008d000000XrYDAA0,0064J00000FXLzYQAX,Closed Won,800Pv00000G4x1bIAB,Draft
a0s4J000002Y6DvQAK,2021-07-30T13:03:02.000+0000,Signed,8004J000001J0JMQA0,0064J00000FXM9OQAX,Closed Won,,
a0s8d000000CcQ8AAK,2021-08-18T08:05:10.000+0000,Signed,8008d000000XrsdAAC,0064J00000FXMA3QAP,Closed Won,,
a0s4J000002Y6E0QAK,2021-07-30T13:10:30.000+0000,Signed,8004J000001J0JRQA0,0064J00000FXMCDQA5,Closed Won,,
a0s8d000000ChGuAAK,2021-09-15T08:13:28.000+0000,Signed,8008d000000XsD2AAK,0064J00000FXMGKQA5,Closed Won,,
a0s8d000000CdgIAAS,2021-08-25T07:46:05.000+0000,Expired,8008d000000XsD2AAK,0064J00000FXMGKQA5,Closed Won,,
a0s4J000002Y6JVQA0,2021-08-02T14:29:09.000+0000,Signed,8004J000001J0QcQAK,0064J00000FXMNaQAP,Closed Won,800Pv00000G4mQlIAJ,Draft
a0s8d000000CcX0AAK,2021-08-18T11:46:24.000+0000,Signed,8008d000000Xrv4AAC,0064J00000FXMQeQAP,Closed Won,,
a0s8d000000CcP5AAK,2021-08-17T15:13:10.000+0000,Signed,8008d000000XrrVAAS,0064J00000FXMYnQAP,Closed Won,800Pv00000GErRaIAL,Draft
a0s4J000002Y6cMQAS,2021-08-06T09:35:43.000+0000,Signed,8004J000001J0lGQAS,0064J00000FXMkZQAX,Closed Won,,
a0s8d000000CeSpAAK,2021-09-02T10:20:04.000+0000,Signed,8008d000000XsY5AAK,0064J00000FXMlDQAX,Closed Won,,
a0s8d000000CgA6AAK,2021-09-09T10:54:28.000+0000,Signed,8008d000000XsthAAC,0064J00000FXMrzQAH,Closed Won,,
a0s8d000000CbXwAAK,2021-08-12T13:42:42.000+0000,Signed,8008d000000Xrd8AAC,0064J00000FXRwEQAX,Closed Won,,
a0s8d000000CdTeAAK,2021-08-23T15:12:22.000+0000,Signed,8008d000000Xs6kAAC,0064J00000FXRwOQAX,Closed Won,800Pv00000G4ugvIAB,Draft
a0s8d000000Cbp7AAC,2021-08-14T10:11:36.000+0000,Signed,8008d000000XrhKAAS,0064J00000FXS9mQAH,Closed Won,,
a0s8d000000CaYDAA0,2021-08-10T11:14:04.000+0000,Signed,8008d000000XrNnAAK,0064J00000FXTrJQAX,Closed Won,,
a0s8d000000CaXZAA0,2021-08-10T10:28:36.000+0000,Cancelled / Declined,8008d000000XrN9AAK,0064J00000FXTrJQAX,Closed Won,,
a0s4J000002Y6eIQAS,2021-08-06T14:24:56.000+0000,Expired,8004J000001J0msQAC,0064J00000FXTrJQAX,Closed Won,,
a0s8d000000CjatAAC,2021-09-27T13:17:42.000+0000,Signed,8008d000000Xu1FAAS,0064J00000FXXCgQAP,Closed Won,800Pv00000GF1IJIA1,Draft
a0s8d000000Ch9UAAS,2021-09-14T14:38:11.000+0000,Expired,8008d000000XtE2AAK,0064J00000FXXCgQAP,Closed Won,800Pv00000GF1IJIA1,Draft
a0s8d000000Cc3qAAC,2021-08-16T12:06:12.000+0000,Signed,8008d000000XrjBAAS,0064J00000FXXIKQA5,Closed Won,800Pv00000G3rU3IAJ,Draft
a0s4J000002Y6HJQA0,2021-08-02T11:24:32.000+0000,Signed,8004J000001J0PAQA0,0064J00000FXXPQQA5,Closed Won,,
a0s4J000002Y6HOQA0,2021-08-02T11:30:52.000+0000,Signed,8004J000001J0PFQA0,0064J00000FXXTXQA5,Closed Won,800Pv00000G52gVIAR,Draft
a0s8d000000CfRzAAK,2021-09-06T11:25:25.000+0000,Signed,8008d000000XsCEAA0,0064J00000FXXUQQA5,Closed Won,,
a0s8d000000Ce1hAAC,2021-08-26T15:49:37.000+0000,Signed,8008d000000XsKwAAK,0064J00000FXXW2QAP,Closed Won,,
a0s8d000000CdlSAAS,2021-08-25T10:15:05.000+0000,Signed,8008d000000XsE0AAK,0064J00000FXXZ6QAP,Closed Won,,
a0s8d000000CnLIAA0,2021-10-13T14:18:38.000+0000,Expired,8004J000001J0PKQA0,0064J00000FXXZfQAP,Closed Won,800Pv00000GEuBJIA1,Draft
a0s8d000000Cj9OAAS,2021-09-23T17:51:25.000+0000,Expired,8004J000001J0PKQA0,0064J00000FXXZfQAP,Closed Won,800Pv00000GEuBJIA1,Draft
a0s4J000002Y6HZQA0,2021-08-02T11:56:52.000+0000,Draft,8004J000001J0PKQA0,0064J00000FXXZfQAP,Closed Won,800Pv00000GEuBJIA1,Draft
a0s4J000002Y6HjQAK,2021-08-02T12:00:21.000+0000,Signed,8004J000001J0PPQA0,0064J00000FXXaEQAX,Closed Won,,
a0s4J000002Y6I3QAK,2021-08-02T12:26:07.000+0000,Signed,8004J000001J0PUQA0,0064J00000FXXe1QAH,Closed Won,,
a0s4J000002Y6HyQAK,2021-08-02T12:23:03.000+0000,Pre-Send,8004J000001J0PUQA0,0064J00000FXXe1QAH,Closed Won,,
a0s4J000002Y6HtQAK,2021-08-02T12:21:46.000+0000,Draft,8004J000001J0PUQA0,0064J00000FXXe1QAH,Closed Won,,
a0s8d000000Cbo4AAC,2021-08-13T14:25:25.000+0000,Signed,8008d000000XrgRAAS,0064J00000FXXfJQAX,Closed Won,800Pv00000G4zX3IAJ,Draft
a0s8d000000ChHnAAK,2021-09-15T09:25:58.000+0000,Signed,8008d000000XtGSAA0,0064J00000FXXkiQAH,Closed Won,,
a0s8d000000Ch9oAAC,2021-09-14T14:42:59.000+0000,Cancelled / Declined,8008d000000XtEHAA0,0064J00000FXXkiQAH,Closed Won,,
a0s8d000000CbSCAA0,2021-08-12T10:14:00.000+0000,Signed,8008d000000XrbRAAS,0064J00000FXXmKQAX,Closed Won,800Pv00000GF22OIAT,Draft
a0s4J000002Y6ImQAK,2021-08-02T13:08:05.000+0000,Signed,8004J000001J0PtQAK,0064J00000FXXmeQAH,Closed Won,,
a0s8d000000CdsjAAC,2021-08-25T15:35:32.000+0000,Signed,8008d000000XsGpAAK,0064J00000FXXnIQAX,Closed Won,,
a0s8d000000CdeQAAS,2021-08-24T14:32:38.000+0000,Expired,8008d000000XsBQAA0,0064J00000FXXnIQAX,Closed Won,,
a0s8d000000CdeuAAC,2021-08-24T14:56:12.000+0000,Signed,8008d000000XsBuAAK,0064J00000FXXqMQAX,Closed Won,,
a0s4J000002Y6W9QAK,2021-08-05T09:50:54.000+0000,Signed,8004J000001J0eAQAS,0064J00000FXXuiQAH,Closed Won,,
a0s8d000000CaonAAC,2021-08-11T08:26:50.000+0000,Signed,8008d000000XrUaAAK,0064J00000FXXunQAH,Closed Won,,
a0s8d000000CdfdAAC,2021-08-24T15:48:29.000+0000,Signed,8008d000000XsCTAA0,0064J00000FXYAbQAP,Closed Won,800Pv00000G585aIAB,Draft
a0s4J000002Y6e3QAC,2021-08-06T13:46:13.000+0000,Signed,8004J000001J0hxQAC,0064J00000FXYCNQA5,Closed Won,,
a0s4J000002Y6bYQAS,2021-08-06T08:14:14.000+0000,Pre-Send,8004J000001J0hxQAC,0064J00000FXYCNQA5,Closed Won,,
a0s4J000002Y6aaQAC,2021-08-05T16:13:22.000+0000,Draft,8004J000001J0hxQAC,0064J00000FXYCNQA5,Closed Won,,
a0s8d000000CdUXAA0,2021-08-23T16:28:36.000+0000,Signed,8008d000000Xs7JAAS,0064J00000FXYK2QAP,Closed Won,800Pv00000FztrrIAB,Draft
a0s8d000000Cc3gAAC,2021-08-16T11:57:09.000+0000,Signed,8008d000000Xrj1AAC,0064J00000FXYK2QAP,Closed Won,800Pv00000FztrrIAB,Draft
a0s8d000000CbT0AAK,2021-08-12T12:11:45.000+0000,Signed,8008d000000XrcKAAS,0064J00000FXYNVQA5,Closed Won,800Pv00000G5716IAB,Draft
a0s8d000000CnVgAAK,2021-10-13T20:45:52.000+0000,Signed,8008d000000XuvxAAC,0064J00000FXYO4QAP,Closed Won,,
a0s4J000002Y6RBQA0,2021-08-04T10:08:54.000+0000,Signed,8004J000001J0YvQAK,0064J00000FXYOJQA5,Closed Won,,
a0s8d000000CaSPAA0,2021-08-09T10:38:18.000+0000,Signed,8008d000000XrJHAA0,0064J00000FXYOxQAP,Closed Won,,
a0s8d000000Ce7pAAC,2021-08-31T10:49:11.000+0000,Signed,8008d000000XsQaAAK,0064J00000FXYR3QAP,Closed Won,800Pv00000G4vcJIAR,Draft
a0s8d000000Ce7fAAC,2021-08-31T10:42:38.000+0000,Pre-Send,8008d000000XsQQAA0,0064J00000FXYR3QAP,Closed Won,800Pv00000G4vcJIAR,Draft
a0s4J000002Y6dKQAS,2021-08-06T11:39:00.000+0000,Signed,8004J000001J0m0QAC,0064J00000FXYYnQAP,Closed Won,,
a0s8d000000CdbgAAC,2021-08-24T11:21:45.000+0000,Signed,8008d000000Xs9BAAS,0064J00000FXcS6QAL,Closed Won,,
a0s8d000000CcjIAAS,2021-08-19T08:47:52.000+0000,Signed,8008d000000XrxsAAC,0064J00000FXcSaQAL,Closed Won,,
a0s4J000002Y6KnQAK,2021-08-03T08:17:20.000+0000,Expired,8004J000001J0RuQAK,0064J00000FXcSaQAL,Closed Won,,
a0s4J000002Y6KiQAK,2021-08-03T08:13:32.000+0000,Pre-Send,8004J000001J0RuQAK,0064J00000FXcSaQAL,Closed Won,,
a0s8d000000CcPFAA0,2021-08-17T15:21:04.000+0000,Signed,8008d000000XrrfAAC,0064J00000FXcYAQA1,Closed Won,,
a0s8d000000Cc3vAAC,2021-08-16T12:07:19.000+0000,Signed,8008d000000Xrj6AAC,0064J00000FXcYnQAL,Closed Won,,
a0s8d000000Cc3lAAC,2021-08-16T12:04:52.000+0000,Draft,8008d000000Xrj6AAC,0064J00000FXcYnQAL,Closed Won,,
a0s4J000002Y6KxQAK,2021-08-03T08:41:54.000+0000,Expired,8004J000001J0S4QAK,0064J00000FXcYnQAL,Closed Won,,
a0s8d000000CgoiAAC,2021-09-13T14:58:26.000+0000,Signed,8008d000000Xt9RAAS,0064J00000FXccBQAT,Closed Won,800Pv00000GF2NSIA1,Draft
a0s8d000000CgoYAAS,2021-09-13T14:48:37.000+0000,Pre-Send,8008d000000XrxiAAC,0064J00000FXccBQAT,Closed Won,800Pv00000GF2NSIA1,Draft
a0s8d000000Ccj8AAC,2021-08-19T08:41:22.000+0000,Pre-Send,8008d000000XrxiAAC,0064J00000FXccBQAT,Closed Won,800Pv00000GF2NSIA1,Draft
a0s8d000000Ccj3AAC,2021-08-19T08:39:55.000+0000,Draft,8008d000000XrxiAAC,0064J00000FXccBQAT,Closed Won,800Pv00000GF2NSIA1,Draft
a0s4J000002Y6LMQA0,2021-08-03T08:59:08.000+0000,Expired,8004J000001J0SOQA0,0064J00000FXccBQAT,Closed Won,800Pv00000GF2NSIA1,Draft
a0s8d000000ChS8AAK,2021-09-15T15:06:09.000+0000,Signed,8008d000000XtJlAAK,0064J00000FXcfJQAT,Closed Won,,
a0s8d000000Cb1tAAC,2021-08-11T14:54:39.000+0000,Signed,8008d000000Xra9AAC,0064J00000FXcicQAD,Closed Won,,
a0s4J000002Y6LlQAK,2021-08-03T09:48:22.000+0000,Signed,8004J000001J0T2QAK,0064J00000FXcmZQAT,Closed Won,,
a0s4J000002Y6MKQA0,2021-08-03T10:41:07.000+0000,Signed,8004J000001J0TgQAK,0064J00000FXcxsQAD,Closed Won,800Pv00000G4ugtIAB,Draft
a0s8d000000CbjkAAC,2021-08-13T13:37:48.000+0000,Signed,8008d000000XrgMAAS,0064J00000FXd1AQAT,Closed Won,,
a0s8d000000CbfNAAS,2021-08-13T12:26:33.000+0000,Signed,8008d000000Xrg2AAC,0064J00000FXd9nQAD,Closed Won,,
a0s4J000002Y6NSQA0,2021-08-03T12:15:56.000+0000,Signed,8004J000001J0UeQAK,0064J00000FXdHSQA1,Closed Won,,
a0s8d000000Ch7YAAS,2021-09-14T12:10:23.000+0000,Signed,8008d000000XsbTAAS,0064J00000FXdP2QAL,Closed Won,,
a0s8d000000CeXGAA0,2021-09-02T17:27:40.000+0000,Expired,8008d000000XsbTAAS,0064J00000FXdP2QAL,Closed Won,,
a0s8d000000Cbf3AAC,2021-08-13T12:17:23.000+0000,Signed,8008d000000XrfnAAC,0064J00000FXdWhQAL,Closed Won,,
a0s8d000000CbdlAAC,2021-08-12T16:47:22.000+0000,Cancelled / Declined,8008d000000XrefAAC,0064J00000FXdWhQAL,Closed Won,,
a0s4J000002Y6O6QAK,2021-08-03T13:53:36.000+0000,Signed,8004J000001J0VNQA0,0064J00000FXdYJQA1,Closed Won,800Pv00000GEyqAIAT,Draft
a0s8d000000Cd50AAC,2021-08-20T11:57:01.000+0000,Signed,8008d000000Xs24AAC,0064J00000FXdbmQAD,Closed Won,,
a0s8d000000CcjXAAS,2021-08-19T09:11:17.000+0000,Cancelled / Declined,8008d000000Xry2AAC,0064J00000FXdbmQAD,Closed Won,,
a0s8d000000CcZpAAK,2021-08-18T14:45:21.000+0000,Signed,8008d000000XrxEAAS,0064J00000FXdktQAD,Closed Won,,
a0s8d000000CsfaAAC,2021-11-04T11:00:54.000+0000,Signed,8008d000000XtWGAA0,0064J00000FXdmuQAD,Closed Won,,
a0s8d000000ClRfAAK,2021-10-04T10:05:28.000+0000,Expired,8008d000000XtWGAA0,0064J00000FXdmuQAD,Closed Won,,
a0s8d000000ChVgAAK,2021-09-16T09:51:54.000+0000,Cancelled / Declined,8008d000000XtMVAA0,0064J00000FXdmuQAD,Closed Won,,
a0s8d000000CdfJAAS,2021-08-24T15:33:28.000+0000,Signed,8008d000000XsBCAA0,0064J00000FXdtMQAT,Closed Won,,
a0s4J000002Y6OzQAK,2021-08-03T15:58:13.000+0000,Signed,8004J000001J0WVQA0,0064J00000FXdyHQAT,Closed Won,,
a0s8d000000CeD7AAK,2021-08-31T14:52:27.000+0000,Signed,8008d000000XsROAA0,0064J00000FXjHYQA1,Closed Won,,
a0s8d000000CaSeAAK,2021-08-09T10:41:14.000+0000,Signed,8008d000000XrJMAA0,0064J00000FXkajQAD,Closed Won,,
a0s8d000000CaSUAA0,2021-08-09T10:39:17.000+0000,Draft,8008d000000XrJMAA0,0064J00000FXkajQAD,Closed Won,,
a0s8d000000Cc8DAAS,2021-08-16T12:33:29.000+0000,Signed,8008d000000XrjQAAS,0064J00000FXkrpQAD,Closed Won,800Pv00000GEuCJIA1,Draft
a0s8d000000CdU8AAK,2021-08-23T15:39:15.000+0000,Signed,8008d000000Xs6zAAC,0064J00000FXksPQAT,Closed Won,,
a0s8d000000CcegAAC,2021-08-18T15:37:43.000+0000,Signed,8008d000000XrxTAAS,0064J00000FXl7AQAT,Closed Won,,
a0s8d000000CcaEAAS,2021-08-18T15:04:48.000+0000,Draft,,0064J00000FXl7AQAT,Closed Won,,
a0s8d000000Cbe0AAC,2021-08-13T08:53:59.000+0000,Signed,8008d000000XrezAAC,0064J00000FXl7xQAD,Closed Won,,
a0s4J000002Y6emQAC,2021-08-06T15:17:30.000+0000,Signed,8004J000001J0bkQAC,0064J00000FXlAwQAL,Closed Won,800Pv00000GEw8tIAD,Draft
a0s4J000002Y6f1QAC,2021-08-06T15:52:55.000+0000,Signed,8004J000001J0cnQAC,0064J00000FXlBfQAL,Closed Won,,
a0s8d000000CcjSAAS,2021-08-19T09:07:46.000+0000,Draft,8008d000000Xry7AAC,0064J00000FXlCEQA1,Closed Won,,
a0s8d000000CduVAAS,2021-08-26T11:06:13.000+0000,Draft,8008d000000XsIlAAK,0064J00000FXlDHQA1,Closed Won,,
a0s8d000000CcUzAAK,2021-08-18T09:02:30.000+0000,Signed,8008d000000XrtMAAS,0064J00000FXlGaQAL,Closed Won,800Pv00000G55kRIAR,Draft
a0s8d000000CfduAAC,2021-09-06T15:45:29.000+0000,Signed,8008d000000XsjSAAS,0064J00000FXlHdQAL,Closed Won,,
a0s8d000000CcXUAA0,2021-08-18T12:18:23.000+0000,Signed,8008d000000XrvSAAS,0064J00000FXlOQQA1,Closed Won,800Pv00000G4uhuIAB,Draft
a0s8d000000Cap2AAC,2021-08-11T08:33:11.000+0000,Signed,8008d000000XrVxAAK,0064J00000FXlOQQA1,Closed Won,800Pv00000G4uhuIAB,Draft
a0s8d000000CfeJAAS,2021-09-06T16:08:41.000+0000,Signed,8008d000000XsjmAAC,0064J00000FXlUXQA1,Closed Won,,
a0s8d000000Ce76AAC,2021-08-31T09:26:03.000+0000,Signed,8008d000000XsPSAA0,0064J00000FXlaQQAT,Closed Won,800Pv00000G52gMIAR,Draft
a0s8d000000CaVEAA0,2021-08-09T15:09:33.000+0000,Signed,8008d000000XrLSAA0,0064J00000FXlfpQAD,Closed Won,,
a0s8d000000CaUVAA0,2021-08-09T14:09:08.000+0000,Signed,,0064J00000FXlfpQAD,Closed Won,,
a0s8d000000CeUMAA0,2021-09-02T12:44:12.000+0000,Signed,8008d000000XsZNAA0,0064J00000FXlhCQAT,Closed Won,,
a0s8d000000CdblAAC,2021-08-24T11:25:16.000+0000,Signed,8008d000000XrMaAAK,0064J00000FXlsPQAT,Closed Won,,
a0s8d000000CdfTAAS,2021-08-24T15:40:56.000+0000,Signed,8008d000000XsCJAA0,0064J00000FXlseQAD,Closed Won,800Pv00000G563yIAB,Draft
a0s8d000000Cgm3AAC,2021-09-13T12:02:27.000+0000,Signed,8008d000000Xt8YAAS,0064J00000FXlwWQAT,Closed Won,800Pv00000GEz7lIAD,Draft
a0s8d000000CfeiAAC,2021-09-07T08:56:10.000+0000,Signed,8004J000001J0bVQAS,0064J00000FXm6RQAT,Closed Won,800Pv00000FzgQnIAJ,Draft
a0s4J000002Y6THQA0,2021-08-04T15:13:23.000+0000,Signed,8004J000001J0bVQAS,0064J00000FXm6RQAT,Closed Won,800Pv00000FzgQnIAJ,Draft
a0s8d000000CcWHAA0,2021-08-18T10:54:11.000+0000,Signed,8008d000000XruUAAS,0064J00000FXm8hQAD,Closed Won,,
a0s8d000000CcHrAAK,2021-08-17T08:52:42.000+0000,Cancelled / Declined,8008d000000XrovAAC,0064J00000FXm8hQAD,Closed Won,,
a0s8d000000CbeoAAC,2021-08-13T11:37:33.000+0000,Cancelled / Declined,8008d000000XrfYAAS,0064J00000FXm8hQAD,Closed Won,,
a0s8d000000Cb15AAC,2021-08-11T13:45:04.000+0000,Signed,8008d000000XrZBAA0,0064J00000FXmIhQAL,Closed Won,,
a0s8d000000CaY3AAK,2021-08-10T11:03:01.000+0000,Expired,8008d000000XrNiAAK,0064J00000FXmIhQAL,Closed Won,,
a0s8d000000CmzlAAC,2021-10-12T12:33:43.000+0000,Signed,8008d000000XtuOAAS,0064J00000GxyGaQAJ,Closed Won,,
a0s8d000000Cj9nAAC,2021-09-23T19:18:37.000+0000,Expired,8008d000000XtuOAAS,0064J00000GxyGaQAJ,Closed Won,,
a0s8d000000CaeqAAC,2021-08-10T13:58:13.000+0000,Signed,8008d000000XrPLAA0,0064J00000GxyiHQAR,Closed Won,,
a0s8d000000CcUuAAK,2021-08-18T08:59:54.000+0000,Signed,8008d000000XrtHAAS,0064J00000GxzAiQAJ,Closed Won,,
a0s4J000002Y6VaQAK,2021-08-05T09:16:32.000+0000,Draft,8004J000001J0dgQAC,0064J00000GxzUeQAJ,Closed Won,800Pv00000G582dIAB,Draft
a0s8d000000Cb1PAAS,2021-08-11T14:00:48.000+0000,Signed,8008d000000XrZQAA0,0064J00000GxzbrQAB,Closed Won,,
a0s8d000000CciyAAC,2021-08-19T08:29:51.000+0000,Signed,8008d000000XrxdAAC,0064J00000GxzyJQAR,Closed Won,,
a0s8d000000Cc40AAC,2021-08-16T12:12:59.000+0000,Signed,8008d000000XrjGAAS,0064J00000Gy026QAB,Closed Won,,
a0s4J000002Y6WOQA0,2021-08-05T10:06:13.000+0000,Signed,8004J000001J0eKQAS,0064J00000Gy08EQAR,Closed Won,,
a0s8d000000CaSZAA0,2021-08-09T10:40:55.000+0000,Signed,8008d000000XrJCAA0,0064J00000Gy09qQAB,Closed Won,,
a0s8d000000CaSKAA0,2021-08-09T10:33:33.000+0000,Pre-Send,8008d000000XrJCAA0,0064J00000Gy09qQAB,Closed Won,,
a0s8d000000CeDHAA0,2021-08-31T15:25:37.000+0000,Signed,8008d000000XsRTAA0,0064J00000Gy0DEQAZ,Closed Won,,
a0s8d000000CdgCAAS,2021-08-25T07:33:44.000+0000,Signed,8008d000000XsCsAAK,0064J00000Gy0QrQAJ,Closed Won,,
a0s8d000000Cbe5AAC,2021-08-13T09:04:24.000+0000,Signed,8008d000000Xrf4AAC,0064J00000Gy0UtQAJ,Closed Won,,
a0s8d000000CjB5AAK,2021-09-24T09:26:58.000+0000,Signed,8008d000000XtvHAAS,0064J00000Gy0XpQAJ,Closed Won,,
a0s8d000000CcWgAAK,2021-08-18T11:22:10.000+0000,Signed,8008d000000XruoAAC,0064J00000Gy0ZjQAJ,Closed Won,,
a0s8d000000CcPeAAK,2021-08-17T16:08:13.000+0000,Draft,,0064J00000Gy0ZjQAJ,Closed Won,,
a0s8d000000Cd42AAC,2021-08-20T10:14:07.000+0000,Signed,8008d000000Xs1LAAS,0064J00000Gy0kIQAR,Closed Won,,
a0s4J000002Y6Z3QAK,2021-08-05T14:23:03.000+0000,Signed,8004J000001J0hnQAC,0064J00000Gy10kQAB,Closed Won,,
a0s8d000000CcWCAA0,2021-08-18T10:46:46.000+0000,Signed,8008d000000XruFAAS,0064J00000Gy13yQAB,Closed Won,800Pv00000G581AIAR,Draft
a0s8d000000CcVxAAK,2021-08-18T10:42:44.000+0000,Pre-Send,8008d000000XruFAAS,0064J00000Gy13yQAB,Closed Won,800Pv00000G581AIAR,Draft
a0s8d000000CgloAAC,2021-09-13T11:19:08.000+0000,Signed,8008d000000Xt8JAAS,0064J00000Gy16JQAR,Closed Won,,
a0s8d000000CaX5AAK,2021-08-10T09:30:42.000+0000,Signed,8008d000000XrMpAAK,0064J00000Gy17CQAR,Closed Won,,
a0s4J000002Y6ZIQA0,2021-08-05T14:40:39.000+0000,Draft,8004J000001J0iRQAS,0064J00000Gy19rQAB,Closed Won,,
a0s4J000002Y6ZXQA0,2021-08-05T14:49:18.000+0000,Signed,8004J000001J0iWQAS,0064J00000Gy1AkQAJ,Closed Won,,
a0s4J000002Y6ZNQA0,2021-08-05T14:42:29.000+0000,Draft,8004J000001J0iWQAS,0064J00000Gy1AkQAJ,Closed Won,,
a0s4J000002Y6ZcQAK,2021-08-05T14:59:07.000+0000,Signed,8004J000001J0iqQAC,0064J00000Gy1CqQAJ,Closed Won,800Pv00000GF1feIAD,Draft
a0s4J000002Y6ZhQAK,2021-08-05T15:01:50.000+0000,Draft,8004J000001J0j0QAC,0064J00000Gy1DAQAZ,Closed Won,,
a0s8d000000CcG0AAK,2021-08-16T15:18:09.000+0000,Signed,8008d000000XroRAAS,0064J00000Gy1EhQAJ,Closed Won,,
a0s8d000000Ce7GAAS,2021-08-31T09:44:12.000+0000,Signed,8008d000000Xrq3AAC,0064J00000Gy1FVQAZ,Closed Won,,
